Domain,Phylum,Class,Order,Family,Genus,OTU.rep,TARA_018_DCM_0.22-1.6,TARA_018_SRF_0.22-1.6,TARA_023_DCM_0.22-1.6,TARA_023_SRF_0.22-1.6,TARA_025_DCM_0.22-1.6,TARA_025_SRF_0.22-1.6,TARA_030_DCM_0.22-1.6,TARA_030_SRF_0.22-1.6,TARA_031_SRF_0.22-1.6,TARA_032_DCM_0.22-1.6,TARA_032_SRF_0.22-1.6,TARA_033_SRF_0.22-1.6,TARA_034_DCM_0.22-1.6,TARA_034_SRF_0.22-1.6,TARA_036_DCM_0.22-1.6,TARA_036_SRF_0.22-1.6,TARA_037_MES_0.22-1.6,TARA_038_DCM_0.22-1.6,TARA_038_MES_0.22-1.6,TARA_038_SRF_0.22-1.6,TARA_039_DCM_0.22-1.6,TARA_039_MES_0.22-1.6,TARA_041_DCM_0.22-1.6,TARA_041_SRF_0.22-1.6,TARA_042_DCM_0.22-1.6,TARA_042_SRF_0.22-1.6,TARA_045_SRF_0.22-1.6,TARA_048_SRF_0.22-1.6,TARA_004_DCM_0.22-1.6,TARA_004_SRF_0.22-1.6,TARA_052_DCM_0.22-1.6,TARA_052_SRF_0.22-1.6,TARA_007_DCM_0.22-1.6,TARA_007_SRF_0.22-1.6,TARA_009_DCM_0.22-1.6,TARA_009_SRF_0.22-1.6,TARA_100_DCM_0.22-3,TARA_100_MES_0.22-3,TARA_100_SRF_0.22-3,TARA_102_DCM_0.22-3,TARA_102_MES_0.22-3,TARA_102_SRF_0.22-3,TARA_109_DCM_0.22-3,TARA_109_MES_0.22-3,TARA_109_SRF_0.22-3,TARA_110_DCM_0.22-3,TARA_110_MES_0.22-3,TARA_110_SRF_0.22-3,TARA_111_DCM_0.22-3,TARA_111_MES_0.22-3,TARA_111_SRF_0.22-3,TARA_112_DCM_0.22-3,TARA_112_MES_0.22-3,TARA_112_SRF_0.22-3,TARA_122_DCM_0.22-3,TARA_122_MES_0.22-3,TARA_122_SRF_0.22-3,TARA_123_SRF_0.22-3,TARA_124_SRF_0.22-3,TARA_125_SRF_0.22-3,TARA_128_DCM_0.22-3,TARA_128_SRF_0.22-3,TARA_132_DCM_0.22-3,TARA_132_MES_0.22-3,TARA_132_SRF_0.22-3,TARA_133_DCM_0.22-3,TARA_133_MES_0.22-3,TARA_133_SRF_0.22-3,TARA_137_DCM_0.22-3,TARA_137_MES_0.22-3,TARA_137_SRF_0.22-3,TARA_138_DCM_0.22-3,TARA_138_MES_0.22-3,TARA_138_SRF_0.22-3,TARA_140_SRF_0.22-3,TARA_141_SRF_0.22-3,TARA_142_DCM_0.22-3,TARA_142_MES_0.22-3,TARA_142_SRF_0.22-3,TARA_145_MES_0.22-3,TARA_145_SRF_0.22-3,TARA_146_MES_0.22-3,TARA_146_SRF_0.22-3,TARA_148b_MES_0.22-3,TARA_148_SRF_0.22-3,TARA_149_MES_0.22-3,TARA_149_SRF_0.22-3,TARA_150_DCM_0.22-3,TARA_150_SRF_0.22-3,TARA_151_DCM_0.22-3,TARA_151_SRF_0.22-3,TARA_152_MES_0.22-3,TARA_152_SRF_0.22-3,TARA_056_MES_0.22-3,TARA_056_SRF_0.22-3,TARA_057_SRF_0.22-3,TARA_058_DCM_0.22-3,TARA_062_SRF_0.22-3,TARA_064_DCM_0.22-3,TARA_064_MES_0.22-3,TARA_064_SRF_0.22-3,TARA_065_DCM_0.22-3,TARA_065_MES_0.22-3,TARA_065_SRF_0.22-3,TARA_066_DCM_0.22-3,TARA_066_SRF_0.22-3,TARA_067_SRF_0.22-3,TARA_068_DCM_0.22-3,TARA_068_MES_0.22-3,TARA_068_SRF_0.22-3,TARA_070_MES_0.22-3,TARA_070_SRF_0.22-3,TARA_072_DCM_0.22-3,TARA_072_MES_0.22-3,TARA_072_SRF_0.22-3,TARA_076_DCM_0.22-3,TARA_076_MES_0.22-3,TARA_076_SRF_0.22-3,TARA_078_DCM_0.22-3,TARA_078_MES_0.22-3,TARA_078_SRF_0.22-3,TARA_082_DCM_0.22-3,TARA_082_SRF_0.22-3,TARA_084_SRF_0.22-3,TARA_085_DCM_0.22-3,TARA_085_MES_0.22-3,TARA_085_SRF_0.22-3,TARA_093_DCM_0.22-3,TARA_093_SRF_0.22-3,TARA_094_SRF_0.22-3,TARA_096_SRF_0.22-3,TARA_098_DCM_0.22-3,TARA_098_MES_0.22-3,TARA_098_SRF_0.22-3,TARA_099_SRF_0.22-3
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 2,Alphaproteobacteria(undef),AY664200.1.1262,0.056933362,0.041154727,0.04709517,0.084986882,0.06293461,0.069799907,0.062083077,0.09823388,0.042546701,0.033002263,0.028868027,0.056266501,0.024384297,0.050828661,0.053908894,0.031985159,0,0.02291179,0.001823354,0.049286077,0.030928415,0.001277498,0.027512839,0.052286292,0.03880755,0.073667086,0.051389112,0.061746566,0.067053622,0.073526184,0.052621261,0.04972971,0.023183329,0.044839501,0.114566626,0.055775483,0.063082298,0.013484358,0.072664925,0.054301865,0,0.057883614,0.0440044,0.002723509,0.04191798,0.031862726,0.012251685,0.036540804,0.066929028,0.002559399,0.063389516,0.052673658,0.007272727,0.060050042,0.040530307,0.008714369,0.05644333,0.035911218,0.048532246,0.052658071,0.058966127,0.038918077,0.033531007,0.00354676,0.099792883,0.035770419,0.000809658,0.054884742,0.003384696,0.002418594,0.034249436,0.090371105,0.001983301,0.051311135,0.050961796,0.037559415,0.047784016,0.001797947,0.063959066,0.004067645,0.038042703,0,0.030451443,0.008413967,0.05082463,0,0.036555173,0.060673476,0.042051465,0.078717481,0.086227935,0.001831586,0.053076256,0.010452925,0.057898765,0.064425326,0.073414509,0.106344758,0.048965829,0,0.055110274,0.040567168,0.001694413,0.076516077,0.045673687,0.053987242,0.019709288,0.030270655,0.000866386,0.032279837,0.001752357,0.017112822,0.056102106,0.032483352,0.062319559,0.039646413,0.002602043,0.047404902,0.061427158,0.005965163,0.096832556,0.011144476,0.00552975,0.000742992,0.000779551,0.001097177,0,0.02627684,0.045987841,0.092357062,0.006579044,0.036985288,0.003982041,0.02627503,0.049965649
Bacteria,Cyanobacteria,Cyanobacteria,SubsectionI,FamilyI,Synechococcus,JN874316.1.1443,0.006901014,0.009727481,0.024489488,0.00615847,0.084600623,0.039778442,0.008869011,0,0.003211072,0.142224038,0.001154721,0.004328192,0.163723134,0,0.014974693,0.025588127,0.000965074,0.437316332,0,0.155106183,0.053421807,0.001277498,0.013101352,0.005919203,0.017639795,0.001023154,0.00160591,0,0.034923761,0.004389623,0.077384207,0.120640592,0.003863888,0.003956427,0.020830296,0.003400944,0.083462733,0.039554117,0.037557152,0.226999599,0.005314532,0.082113963,0.058241118,0.001815673,0.071415819,0.077713966,0.090137394,0.117117961,0.080314834,0.000853133,0.048627574,0.078069887,0,0.008340284,0.069328157,0.018300175,0.041638522,0.025485381,0.087358043,0.172687498,0.083862937,0.099241097,0.076642301,0.00088669,0,0.040106227,0.00323863,0.027442371,0.038924005,0,0.066828168,0.030609568,0.00099165,0.006301367,0.01122887,0.019427284,0.013937005,0,0.023756225,0,0.024965524,0,0.003383494,0,0.010164926,0,0.01412359,0.023595241,0.031538598,0.019199386,0.012202066,0.002747379,0.092071057,0.002090585,0.014720025,0.029734766,0.023073131,0.024430553,0.008057668,0.001565092,0.004815461,0.018673776,0,0.006512007,0.005074854,0.008524301,0.02463661,0.324074074,0.000866386,0.267042287,0.002628535,0.149126024,0.032058346,0.010827784,0.006359139,0.085166368,0,0.005124854,0.019338179,0,0.008918788,0,0,0,0,0,0,0.046118535,0.240034098,0.077486009,0.00146201,0.071230925,0,0.001382896,0.002081902
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 4,Alphaproteobacteria(undef),EU802284.1.1447,0.08885055,0.08006465,0.037676136,0.044340982,0.044363741,0.039778442,0.074119592,0.074197931,0.077868491,0.026716118,0.084294639,0.067808348,0.010450413,0.073932598,0.019966257,0.030385901,0,0.034865767,0,0.024643038,0.02389923,0,0.018341893,0.08286884,0.017639795,0.09515332,0.06263048,0.071798333,0.044003939,0.115227602,0.071193471,0.052492471,0.011591664,0.036926648,0.037494532,0.036730196,0.041731366,0,0.051436969,0.021364668,0,0.014807436,0.055652624,0.000907836,0.055890641,0.035748424,0.003500481,0.039351635,0.035695482,0.000853133,0.105070293,0.05361426,0,0.13177648,0.023464915,0.008714369,0.07494934,0.018534822,0.07903823,0.095249158,0.058966127,0.032107414,0.005748173,0.00088669,0.140274901,0.013007425,0,0.039490241,0,0,0.045109013,0.007287992,0.00099165,0.095420706,0.05787187,0.053101242,0.048779517,0,0.055735758,0.002033822,0.001188834,0,0.025376202,0.003155238,0.033883086,0,0.031570377,0.039606297,0.051755649,0.050878372,0.072398926,0,0.048743501,0.011498218,0.102058841,0.046584467,0.097536419,0.104907667,0.083055964,0,0.06206594,0.056021327,0,0.074888075,0.035523979,0.029835055,0,0.008903134,0,0.007336327,0,0.034225645,0.040072933,0.036543771,0.077581492,0.027899327,0,0.099934658,0.017063099,0.010737294,0.098106669,0.000619138,0,0,0,0,0,0.003753834,0.006729928,0.076703323,0.110381731,0.053423194,0,0.132758048,0.084317032
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Deep 1,Alphaproteobacteria(undef),HQ672606.1.1437,0.00776364,0.011972284,0.013186648,0.002463388,0.036110022,0,0.006968509,0.001045041,0.009633215,0.011000754,0.01039249,0.004328192,0.114954541,0.024644199,0.010981441,0.004797774,0.023161775,0.011953977,0.040113777,0.013046314,0.007029185,0.045989933,0.028822975,0.008878804,0.024695714,0.012277848,0.00160591,0.0086158,0.055179543,0.009876652,0.035080841,0.000920921,0.003863888,0.001318809,0.017705751,0.002040566,0.052406832,0.063825962,0.00081646,0.016023501,0.085032507,0.016153567,0.005176988,0.062640715,0.005433812,0.038079843,0.037630174,0.014054155,0.061574706,0.082753914,0.007815146,0.019752622,0.134545455,0.010842369,0.053329351,0.120258294,0.013879507,0.009267411,0.011093085,0.019359585,0.020965734,0.017513135,0.061313841,0.112609617,0.002824327,0.001083952,0.131974188,0,0.062616878,0.042728497,0.010024225,0.084540711,0.048590865,0.009001953,0.004318796,0.007770913,0.031856011,0.097988098,0.050253552,0.145418306,0.029720862,0.170325286,0.071053366,0.115692049,0.05675417,0.147252506,0.039047572,0.031179425,0.042051465,0.05375828,0.024404132,0.166674298,0.045493934,0.110801008,0.006869345,0.009911589,0.013634123,0.015808005,0.032850493,0.158074311,0.028357714,0.032840088,0.133858601,0.035816036,0.040598833,0.031255772,0.002463661,0.040954416,0.156815858,0.038148898,0.083236954,0.007334067,0.082149512,0.051431974,0.019077416,0.013215471,0.123163391,0.020499417,0.029576039,0.161059413,0.010192901,0.001238275,0,0,0.003897754,0.077899564,0.001225378,0.000536262,0.005608273,0.000782687,0.002193015,0.063011972,0.142357966,0.005531585,0.003122853
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Alphaproteobacteria(undef),Alphaproteobacteria(undef),EU803170.1.1451,0.025878801,0.023944568,0.009419034,0.019707103,0.014444009,0.033774149,0.029141036,0.021945867,0.078671258,0.052646467,0.056581333,0.069251078,0.027867767,0.070852073,0.070880212,0.175918374,0.001930148,0.018927131,0.009116768,0.113068058,0.054827644,0.003832494,0.022272299,0.151926207,0.044099488,0.128917401,0.129275735,0.186675665,0.017461881,0.029629955,0.060875577,0.08380377,0.01416759,0.025057368,0.013539692,0.036730196,0.032026398,0.0062927,0.027759634,0.021364668,0,0.044422308,0.029767683,0,0.076849631,0.02253705,0.013126805,0.04309941,0.055327997,0.007678198,0.066862914,0.091238301,0.001212121,0.10675563,0.05012959,0.008714369,0.061995133,0.049812335,0.042985704,0.059627522,0.051103977,0.046701693,0.003832115,0.00088669,0.095085671,0.003251856,0,0.002677304,0.003384696,0.001612396,0.06766352,0.023321575,0.00099165,0.138630083,0.086375925,0.10361218,0.063712022,0,0.079491982,0,0.008321841,0,0.052444151,0.008413967,0.072848636,0,0.042370769,0.033707486,0.038008054,0.032638956,0.03741967,0,0.015164645,0.009407633,0.091264156,0.058478373,0.074463288,0.08622548,0.037189237,0,0.045479352,0.048294247,0,0.06023606,0.002537427,0.019890037,0,0.028490028,0,0.016139918,0,0.031780956,0.070127632,0.044664609,0.110649014,0.041114798,0,0.101215872,0.034126199,0.003579098,0.045868053,0,0.001382438,0,0,0,0,0.001608786,0.004486619,0.00782687,0.032164213,0.079449878,0,0.087122469,0.062457061
Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,SAR406 clade(Marine group A),Deferribacteres(undef),AACY020553637.768.2309,0.066422256,0.040406459,0.018838068,0.028328961,0.015475724,0.009756976,0.041177551,0.031351238,0.029702414,0.050289163,0.08544936,0.049052847,0.020900826,0.050828661,0.009983129,0.047977738,0,0.04183892,0,0.037689353,0.059045155,0,0.039304056,0.034528683,0.045863468,0.021486233,0.022482736,0.025129416,0.019557306,0.095474299,0.026826525,0.074594565,0,0,0.030203929,0.038090574,0.020380435,0,0.017145656,0.121066453,0,0.094229138,0.132013201,0,0.157580556,0.142216558,0.037630174,0.148037103,0.03926503,0,0.097255147,0.020693223,0.001212121,0.049207673,0.024531502,0.015685864,0.224848019,0.025485381,0.075571641,0.164943664,0.133656555,0.108970617,0.014370431,0,0.128036151,0.002167904,0,0,0,0,0.173753237,0.023321575,0,0.114324808,0.233214998,0.046625481,0.05973002,0,0.042943944,0,0.011888345,0.001191086,0.021146835,0.002103492,0.025412315,0,0.020769985,0.026123302,0.016982322,0.034558894,0.032538843,0.000915793,0.006499133,0.002090585,0.142293576,0.080283868,0.091243747,0.099159302,0.073138834,0.001565092,0.082397885,0.072119409,0,0.084656085,0.007612281,0.028414338,0,0.00534188,0.000866386,0.004401796,0,0.036670334,0.022040113,0.033836825,0.081396976,0.016152242,0,0.049967329,0.01251294,0.003579098,0.020385801,0,0,0,0,0,0,0,0,0.000782687,0.019006126,0.008218953,0,0.070527713,0.045801845
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,EF061430.1.1450,0.00517576,0.002993071,0.018838068,0.004926776,0.011348864,0.005253756,0.001267002,0.004180165,0.000802768,0.009429218,0.001154721,0.007213654,0.01915909,0,0.010981441,0.003198516,0.159237206,0.065746875,0.058347312,0.060882801,0.007029185,0.037047446,0.043234462,0.015784541,0.035279591,0.003069462,0.005620684,0.001435967,0.006984752,0.018655897,0.011349684,0.014734729,0.17645089,0.060665207,0.014581207,0.021085853,0.158190994,0.080906149,0.054702809,0.048070503,0.166521993,0,0.055652624,0.344070012,0.002328777,0.142993697,0.061258423,0.04309941,0.008031483,0.058866186,0,0.047030052,0.082424242,0.001668057,0.145055836,0.018300175,0,0.002316853,0.000693318,0.003871917,0.05634541,0,0.003832115,0.226992614,0.002824327,0.02059509,0.029147673,0.003346631,0.023692873,0.141890857,0.000835352,0.040812757,0.122964638,0.009902149,0.010365111,0,0.004977502,0.118664485,0.000913701,0.009152201,0.002377669,0.004764344,0.000845873,0.027345393,0.002541231,0.014633789,0.000830799,0.127245761,0.004852092,0.000959969,0.004880826,0.002747379,0.001083189,0.006271755,0,0.001982318,0.02412191,0.001437091,0.015495516,0.082949886,0.001070102,0.009014926,0.116067268,0,0,0,0,0.078347578,0.077974736,0.051354286,0.523954719,0.066006601,0.064116692,0.212495263,0.021621072,0.171801122,0.091071522,0.023061844,0.00910032,0.021474588,0.003822338,0.031576015,0.001382438,0.001485983,0,0,0,0.00536262,0.015703165,0.029742105,0.002924019,0.001369825,0.020905715,0,0.002081902
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Alphaproteobacteria(undef),EU800040.1.1438,0.056070735,0.090540399,0.133750283,0.210619665,0.073251759,0.175625572,0.071585589,0.141080573,0.020069199,0.005500377,0.025403864,0.014427308,0.005225206,0.024644199,0.038934201,0.028786643,0,0.017930966,0,0.024643038,0.012652533,0,0.009170946,0.024663345,0.017639795,0.047065083,0.03131524,0.033745216,0.028637484,0.053772881,0.025794736,0.03315314,0.108188867,0.164851106,0.170808424,0.123114176,0.023291925,0.0062927,0.062867407,0.060533227,0.003543021,0.053845222,0.023296447,0.002723509,0.02095899,0.030308447,0.009626324,0.027171367,0.029448773,0.000853133,0.065126215,0.016930819,0.001212121,0.040033361,0.013865631,0.003485748,0.039787921,0.018534822,0.033279255,0.052658071,0.053724694,0.032107414,0.018202546,0,0.064959518,0.241721316,0.001619315,0.215523011,0.001692348,0,0.040932253,0.051015946,0,0.0387084,0.039732926,0.02331274,0.02886951,0.000898973,0.027411028,0.001016911,0.047553379,0.001191086,0.021146835,0.003155238,0.027106469,0.000914612,0.014954389,0.028651363,0.033964644,0.061438034,0.074839339,0.001831586,0.034662045,0.007317048,0.032384055,0.023787813,0.055585271,0.050298196,0.036569417,0.001565092,0.027822663,0.023181239,0.002541619,0.040700041,0.071047957,0.08240158,0.103473762,0.016025641,0.000866386,0.011738122,0.000876178,0.026891578,0.026047406,0.017595149,0.025436555,0.013215471,0.001734696,0.025624271,0.022750799,0.001193033,0.024208139,0.040863078,0.020736563,0.006686926,0.000779551,0.001097177,0.005514199,0.141573178,0.13459856,0.132274097,0.013158087,0.009588778,0.00199102,0.019360549,0.034351383
Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SAR116 clade,Alphaproteobacteria(undef),EF572059.1.1446,0.056933362,0.04339953,0.079119885,0.076365025,0.030951447,0.141851424,0.074119592,0.095098756,0.060207596,0.020429972,0.034641632,0.044724655,0.008708677,0.053909186,0.038934201,0.095955477,0.000965074,0.016934801,0,0.053634848,0.02389923,0,0.040614191,0.050313224,0.045863468,0.046041929,0.042556608,0.099799683,0.057274969,0.216188929,0.01857221,0.08288285,0.03348703,0.077809722,0.04582665,0.152362296,0.021350932,0.001797914,0.098791639,0.036497975,0.001771511,0.07403718,0.049181389,0,0.048128052,0.031862726,0.016627286,0.068396889,0.026771611,0,0.05470602,0.030099233,0.002424242,0.047539616,0.013865631,0.01132868,0.045339724,0.033594365,0.033279255,0.018585202,0.031448601,0.033080366,0.023950719,0,0.05742798,0.044442036,0,0.094374983,0,0,0.06766352,0.023321575,0.002974951,0.048610548,0.03455037,0.05180609,0.020905507,0,0.033806935,0.002033822,0.015454848,0,0.014379848,0.003155238,0.039812627,0,0.035724374,0.029494051,0.048520921,0.041278679,0.069145042,0,0.022746967,0.003135878,0.034346725,0.045593308,0.029365804,0.047424014,0.029131569,0,0.04440925,0.033484011,0,0.017908018,0.015224562,0.015627886,0.014781966,0.024928775,0,0.026410776,0,0.048893778,0.01202188,0.017595149,0.03942666,0.019089014,0,0.038436407,0.031851119,0.021474588,0.146522947,0.017954989,0.024883875,0.007429917,0.003897754,0,0.001225378,0.044509749,0.065055971,0.147145149,0.173979152,0.028766335,0,0.132758048,0.128036975
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,SAR86 clade,Gammaproteobacteria(undef),EU799981.1.1461,0.057795989,0.048637404,0.129982669,0.049267758,0.033014877,0.049535418,0.058915573,0.072107848,0.041743933,0.012572291,0.041569959,0.041839193,0.008708677,0.016942887,0.025956134,0.028786643,0,0.015938636,0,0.018844676,0.022493393,0,0.013101352,0.031569082,0.015875816,0.048088237,0.03292115,0.03661715,0.099183482,0.085597647,0.077384207,0.104984943,0.068262023,0.087041384,0.073947549,0.073460393,0.04076087,0,0.0955258,0.088129256,0,0.099613661,0.068595095,0,0.051233087,0.06761115,0.024503369,0.066523002,0.049081288,0,0.084229904,0.033861638,0.001212121,0.032527106,0.01066587,0.007842932,0.054592729,0.032435939,0.047145611,0.035621636,0.049793619,0.03502627,0.03065692,0,0.030126153,0.089968023,0,0.133865224,0,0,0.043438309,0.036439962,0,0.037808204,0.041460444,0.055691547,0.032851511,0,0.025583626,0.001016911,0.054686385,0,0.010150481,0.001051746,0.021176929,0.000914612,0.019939185,0.046347794,0.039625418,0.029759048,0.05287562,0,0.094237435,0.002090585,0.02158937,0.036672878,0.02412191,0.028741827,0.021693722,0.001565092,0.03103297,0.028976548,0,0.039072039,0.063435676,0.071035845,0.160137965,0.046296296,0,0.029345306,0.001752357,0.036670334,0.022040113,0.006767365,0.041970316,0.008810314,0,0.049967329,0.028438499,0.002386065,0.043319828,0.058818066,0.109212564,0.11590671,0.056127659,0.001097177,0.039212082,0.026813102,0.068420935,0.100966618,0.051901344,0.021917208,0,0.049784268,0.062457061
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Alphaproteobacteria(undef),EU802404.1.1436,0.039680828,0.053875279,0.015070454,0.025865573,0.033014877,0.019513952,0.08869011,0.067927683,0.049771613,0.041645713,0.041569959,0.046167386,0.120179747,0.041587086,0.016971318,0.028786643,0.006755518,0.02091946,0.025526949,0.017395086,0.022493393,0.011497483,0.058956084,0.064124698,0.074087141,0.062412392,0.028906375,0.045950933,0.027240534,0.055967692,0.114528627,0.037757743,0.006439814,0.009231662,0.022913325,0.020405665,0.042701863,0.074613448,0.018778576,0.00979214,0.019486616,0.017499697,0.024590694,0.037221294,0.023287767,0.024091329,0.035004813,0.022486649,0.075852899,0.038390991,0.035602331,0.1805954,0.008484848,0.140950792,0.100259181,0.02265736,0.035161419,0.022010101,0.027732712,0.020133968,0.024896809,0.028215606,0.035447064,0.00354676,0.035774807,0.008671617,0,0.014725175,0.030462265,0.012899169,0.032578732,0.084540711,0.011899804,0.053111525,0.026776537,0.037559415,0.094572532,0.001797947,0.103248207,0.004067645,0.023776689,0.003573258,0.07443686,0.028397139,0.089790179,0.004573059,0.050678763,0.053931978,0.044477511,0.02687914,0.043927438,0.000915793,0.011915078,0.009407633,0.065749446,0.039646355,0.051390156,0.058920744,0.072519013,0.004695277,0.06206594,0.057309173,0.003388825,0.055352055,0.017761989,0.025572904,0.004927322,0.023148148,0.00433193,0.030812572,0.000876178,0.036670334,0.118215152,0.02706946,0.073766009,0.070482512,0,0.12940257,0.059152078,0.010737294,0.076446755,0.008048788,0.001382438,0.002228975,0,0.003291531,0.000612689,0.010725241,0.013459856,0.029742105,0.048246319,0.220541903,0.006968572,0.04148689,0.039556138
Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,DQ396007.1.1499,0.001725253,0,0.018838068,0.004926776,0.009285434,0.005253756,0,0,0.000802768,0.003928841,0.001154721,0,0.052252064,0,0.000998313,0,0.081066214,0,0.012763475,0.00144959,0,0.006387491,0,0,0,0,0,0,0.00139695,0.002194811,0,0,0,0,0.001041515,0.004761322,0.000970497,0.007191658,0,0,0.046059275,0,0,0.085336626,0.010867625,0,0.029754091,0,0,0.101522843,0.00086835,0,0.364848485,0,0.001066587,0.126358352,0,0,0,0.000774383,0,0.000972952,0.001916058,0.181771429,0,0,0.095539596,0,0.006769392,0.06207725,0,0.001457598,0.047599215,0,0.01209263,0.003885457,0.0009955,0.098887071,0,0.267447654,0.003566503,0.298962564,0.00507524,0.170382836,0.004235386,0.276212775,0.003323198,0.000842687,0.000808682,0.002879908,0.002440413,0.218874491,0,0.068989307,0,0,0,0,0,0.320843898,0,0.001287847,0.242301012,0,0,0,0,0,0.194070455,0,0.162093015,0,0,0.110984787,0,0.001468386,0.432806564,0,0.00113754,0.353137676,0,0,0,0,0,0.212852331,0,0,0,0,0,0,0.366347772,0.001382896,0
Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,Thermoplasmata(undef),JQ226349.1.1312,0.045719215,0.041154727,0.028257102,0.008621858,0.015475724,0,0,0,0.026491342,0.004714609,0.0219397,0.075022002,0.005225206,0.161727558,0.087851531,0.097554735,0,0.02091946,0.001823354,0.152207002,0.021087556,0,0.077297977,0.035515217,0.024695714,0.035810389,0.039344789,0.011487733,0.088706354,0.073526184,0.025794736,0.037757743,0.051518508,0.044839501,0.038536047,0.013603776,0.01552795,0.000898957,0.034291313,0.054301865,0.014172085,0.020191958,0.027179189,0.007262692,0.088493514,0.193507775,0.064758904,0.098379087,0.009816258,0.014503263,0.074678059,0.003762404,0,0,0.002133174,0.015685864,0.089754148,0.216625736,0.042292386,0.048011771,0.104828671,0.107024713,0.051733553,0.007980209,0.028243269,0.109479161,0.01700281,0.012717196,0,0.000806198,0.066828168,0.071422325,0,0.019804298,0.008637593,0.003885457,0.017919006,0.00539384,0.017360318,0.015253669,0.026154358,0.003573258,0.019455088,0.006310475,0.045742167,0.001829224,0.063140754,0.119661577,0.122919666,0.163194778,0.370942813,0.002747379,0.152729636,0.007317048,0.02944005,0.031717084,0.017829238,0.051735288,0.017354977,0,0.014446383,0.016742006,0.002541619,0.011396011,0.063435676,0.06393226,0.059127864,0.014245014,0.00866386,0.004401796,0,0.168683535,0.00601094,0.009474311,0.025436555,0.004405157,0.001734696,0.011530922,0.052326838,0.001193033,0.015289351,0.11330217,0.045620438,0,0.002338652,0.007680239,0,0.000536262,0,0.001565374,0.000731005,0.009588778,0.00199102,0.008297378,0.003122853
Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Surface 1,Alphaproteobacteria(undef),EU802444.1.1439,0.08367479,0.096526541,0.05274659,0.056657922,0.048490601,0.030772002,0.097559121,0.052252064,0.043349469,0.040074177,0.041569959,0.01731277,0.010450413,0.027724724,0.047919017,0.049576996,0,0.027892613,0.003646707,0.037689353,0.025305067,0.006387491,0.043234462,0.068070833,0.047627448,0.038879851,0.044965473,0.06677245,0.053782593,0.094376893,0.05365305,0.034994981,0.030911105,0.036926648,0.046868165,0.073460393,0.035908385,0.070118662,0.044088831,0.029376419,0.019486616,0.028268742,0.023296447,0.019972402,0.026392803,0.026422748,0.032379452,0.032793029,0.034803095,0.010237598,0.05557437,0.039505244,0.001212121,0.078398666,0.021331741,0.007842932,0.042563823,0.020851675,0.039519115,0.04104232,0.03275896,0.040863981,0.042153265,0.00177338,0.084729806,0.013007425,0,0.026103719,0.023692873,0.005643386,0.050121126,0.078710317,0.001983301,0.078316995,0.038869166,0.029788502,0.071676024,0.001797947,0.05756316,0.003050734,0.019021351,0.004764344,0.065132252,0.029448885,0.093178488,0.003658447,0.062309955,0.066572286,0.066311925,0.049918403,0.069145042,0.002747379,0.077989601,0.006271755,0.078506801,0.040637513,0.045097484,0.045986922,0.050205471,0.001565092,0.050294813,0.059884867,0.001694413,0.058608059,0.035523979,0.044042224,0.002463661,0.042735043,0.003465544,0.030812572,0.000876178,0.048893778,0.068123986,0.008120838,0.048329454,0.039646413,0,0.055092183,0.056876998,0.014316392,0.07389853,0.005572238,0.002764875,0.001485983,0.001559102,0.002194354,0.000612689,0.011797765,0.019068129,0.04383047,0.138890919,0.056162845,0.005973061,0.116163292,0.094726542
